year,ahe,bachelor,female,age
2012,16.82692337,0,0,25
2012,19.23077011,0,1,25
2012,12.82051277,0,1,31
2012,21.36752129,0,0,34
2012,16,1,0,33
2012,12.80080032,1,1,32
2012,45.19230652,1,0,25
2012,14.42307663,0,0,28
2012,26.44230843,1,0,29
2012,13.46153831,1,1,27
2012,13.5010004,1,1,28
2012,14.90384579,0,0,33
2012,14.42307663,1,1,34
2012,25.54395676,0,0,31
2012,19.23077011,0,0,26
2012,19.23077011,0,1,27
2012,22.35528755,1,1,34
2012,11.05769253,0,1,34
2012,12.01923084,0,0,33
2012,18.2701931,0,1,26
2012,16.90283394,1,1,33
2012,14.42307663,0,0,31
2012,17.62820435,0,1,28
2012,13.18681335,0,0,32
2012,10.57692337,0,0,34
2012,16.82692337,0,0,31
2012,21.73077011,1,0,28
2012,17.06730843,1,1,29
2012,9.230769157,1,1,26
2012,19.23077011,0,0,27
2012,8.35020256,0,0,28
2012,27.40384674,0,0,34
2012,15.22435856,1,1,28
2012,69.71154022,1,0,30
2012,11.21794891,0,0,34
2012,13.73626328,0,1,27
2012,17.30769157,1,0,32
2012,17.22756386,1,1,29
2012,28.84615326,1,0,28
2012,11.05769253,0,0,34
2012,16.23931694,1,1,29
2012,26.92307663,1,0,28
2012,13.46153831,0,0,26
2012,18.95729256,1,0,28
2012,10.57788467,1,0,28
2012,10.6275301,0,0,29
2012,13.46153831,0,1,28
2012,14.42307663,0,0,26
2012,38.46154022,1,0,28
2012,21.63557625,1,1,25
2012,4.206730843,1,0,26
2012,12.01923084,1,1,29
2012,15.18218613,1,1,28
2012,11.96581173,1,0,30
2012,14.42307663,1,1,28
2012,11.53846169,1,0,28
2012,19.23077011,0,0,30
2012,18.26922989,0,0,27
2012,17.30769157,0,1,25
2012,38.94230652,1,0,33
2012,28.84711456,1,0,32
2012,11.69999981,0,0,34
2012,19.23077011,1,0,32
2012,16.82692337,1,1,32
2012,10.09615421,1,0,26
2012,23.07692337,1,0,29
2012,23.07692337,0,0,29
2012,12.01923084,1,1,26
2012,13.46153831,1,1,26
2012,10.57692337,0,0,25
2012,13.67521381,1,1,26
2012,33.65384674,0,0,29
2012,23.71794891,1,0,31
2012,6.25,0,0,26
2012,12.74038506,0,0,34
2012,16.38461494,1,0,31
2012,6.25,0,0,33
2012,17.30769157,0,1,33
2012,7.211538315,0,0,29
2012,4.807692528,0,0,26
2012,12.74509811,0,0,25
2012,7.211538315,0,1,34
2012,11.53846169,0,0,30
2012,14.42307663,1,1,34
2012,11.77884579,0,0,31
2012,29.80769157,1,0,26
2012,22.30769157,1,1,32
2012,8.17307663,0,1,26
2012,7.988165855,0,0,25
2012,25.27472496,0,0,27
2012,5.769230843,0,1,27
2012,8.316008568,0,1,29
2012,18.02884674,1,1,34
2012,12.01923084,1,1,33
2012,22.11538506,0,0,27
2012,24.03846169,1,1,34
2012,36.32478714,1,1,33
2012,48.07692337,0,0,34
2012,10.98901081,0,0,30
2012,25,1,0,30
2012,24.03846169,1,1,29
2012,12.01923084,0,1,27
2012,43.26922989,1,0,34
2012,26.44230843,1,0,33
2012,40.86538315,1,1,31
2012,14.42307663,1,1,25
2012,17.40384674,1,1,25
2012,9.134614944,0,0,32
2012,9.134614944,0,0,28
2012,30.76922989,1,0,30
2012,21.63461494,1,0,27
2012,16.82788467,1,1,26
2012,15.38461494,1,1,28
2012,19.23077011,1,0,33
2012,15.86538506,0,0,32
2012,17.09401703,0,0,26
2012,9.615385056,1,0,29
2012,9.615385056,0,0,27
2012,16.34615326,0,0,30
2012,11.43451118,1,1,25
2012,12.5,0,1,26
2012,13.73626328,1,1,30
2012,21.63461494,1,0,32
2012,34.61538315,1,0,34
2012,16.82692337,1,1,28
2012,12.98076916,0,0,27
2012,12.01923084,0,1,33
2012,15.38461494,0,1,30
2012,12.01923084,0,0,34
2012,3.846153736,1,0,34
2012,10.09615421,0,0,26
2012,10.09615421,0,0,31
2012,21.63461494,0,0,27
2012,17.78846169,0,0,34
2012,16.82692337,1,0,31
2012,17.30769157,1,1,33
2012,28.07692337,1,0,33
2012,16.82692337,1,1,28
2012,8.974358559,0,1,26
2012,12.98076916,0,0,31
2012,10.09615421,0,0,26
2012,6.228571415,0,0,25
2012,8.653845787,0,1,29
2012,19.23077011,0,0,30
2012,7.692307472,0,0,33
2012,21.15384674,0,0,29
2012,57.69230652,1,0,34
2012,23.55769157,1,0,26
2012,33.65384674,1,0,26
2012,6.731730938,0,1,31
2012,15.38461494,1,0,34
2012,12.01923084,1,1,32
2012,21.63461494,1,1,29
2012,13.46153831,1,0,34
2012,19.23077011,1,0,33
2012,33.40081024,1,1,32
2012,6.731730938,0,1,25
2012,10,0,0,27
2012,24.03846169,0,0,30
2012,30.28846169,0,0,33
2012,13.46153831,1,0,26
2012,28.84615326,1,0,34
2012,37.98077011,1,1,28
2012,32.69230652,1,0,30
2012,12.23776245,0,0,29
2012,24.4755249,0,0,30
2012,10,0,1,25
2012,21.97802162,0,0,34
2012,7.666666508,0,0,34
2012,7.692307472,0,1,32
2012,15.86538506,0,0,34
2012,9.615385056,0,1,26
2012,8.241758347,0,0,25
2012,26.44230843,1,1,32
2012,17.30769157,1,0,33
2012,16.88888931,1,0,34
2012,38.99572754,1,1,26
2012,20.43269157,1,0,33
2012,22.26094627,0,0,31
2012,19.23077011,1,1,31
2012,8.241758347,0,0,26
2012,16.82692337,1,0,31
2012,44.23077011,1,0,33
2012,7.615384579,0,1,29
2012,17.78846169,1,1,30
2012,11.05769253,0,1,30
2012,16.34615326,1,0,27
2012,25,1,0,26
2012,25.48077011,0,0,33
2012,10.29453468,1,0,32
2012,11.00604439,1,1,28
2012,12.2605772,0,0,33
2012,12.08791256,0,0,28
2012,20.19230843,0,0,32
2012,33.65384674,1,0,29
2012,20.81730843,1,1,30
2012,11.05769253,0,0,34
2012,30.28846169,1,1,34
2012,11.05769253,1,0,31
2012,9.615385056,1,1,27
2012,28.84615326,1,0,34
2012,7.692307472,1,1,25
2012,7.692307472,0,1,25
2012,27.47252655,1,1,31
2012,12.98076916,0,0,33
2012,10,1,1,30
2012,18.5,0,0,31
2012,8.17307663,0,1,31
2012,27.69230843,1,0,33
2012,12.98076916,0,1,30
2012,6.593406677,1,1,29
2012,17.09401703,0,0,33
2012,16.82692337,0,1,33
2012,25.54059792,1,0,29
2012,14.42307663,1,0,34
2012,13.94557858,0,0,31
2012,21.79487228,1,0,28
2012,21.50809669,1,1,28
2012,8.57538414,1,0,28
2012,16.34615326,0,0,27
2012,7.5,0,1,27
2012,35.57692337,0,0,33
2012,12.01923084,0,0,28
2012,10.57692337,0,0,34
2012,14.42307663,0,1,30
2012,16.82692337,0,0,31
2012,14.42307663,0,0,25
2012,12.01923084,0,0,25
2012,19.71153831,0,1,31
2012,24.61538506,0,0,31
2012,12.98076916,0,1,32
2012,15.86538506,1,1,34
2012,21.875,1,0,33
2012,16.82692337,1,1,33
2012,11.09467411,0,0,26
2012,32.69230652,0,0,33
2012,14.5,0,0,30
2012,21.63461494,0,1,33
2012,11.53846169,0,0,27
2012,26.44230843,1,1,28
2012,25,0,0,32
2012,25,1,0,31
2012,16.82692337,0,0,26
2012,12,0,0,25
2012,18.26922989,0,1,34
2012,16.02564049,0,0,32
2012,21.63461494,1,1,29
2012,24.03846169,1,1,27
2012,10.57692337,0,0,26
2012,13.46153831,0,0,27
2012,29.80769157,1,1,33
2012,24.03846169,1,0,34
2012,15.73426533,1,0,29
2012,13.70192337,1,1,27
2012,36.53845978,1,1,34
2012,33.65384674,0,0,33
2012,53.84615326,1,0,30
2012,6.730769157,0,1,31
2012,18.97773361,1,1,32
2012,29.9145298,1,0,25
2012,31.25,1,0,25
2012,31.25,1,1,26
2012,17.30769157,0,1,26
2012,18.46153831,0,1,31
2012,8.791209221,1,1,29
2012,21.63461494,0,1,33
2012,21.97802162,1,1,30
2012,12.01923084,1,1,33
2012,19.6078434,1,1,30
2012,38.46154022,1,0,27
2012,8.17307663,0,0,27
2012,20.71006012,1,1,26
2012,20.71006012,1,1,25
2012,4.437870026,0,1,29
2012,28.84615326,1,0,33
2012,15.86538506,1,1,33
2012,8.654808044,0,1,29
2012,10.72115421,0,1,33
2012,24.03846169,1,0,26
2012,15.38461494,0,0,33
2012,13.94230747,0,0,34
2012,19.23077011,0,0,26
2012,20.19230843,1,0,31
2012,10.81730747,1,0,29
2012,26.44230843,1,0,27
2012,14.42307663,0,1,34
2012,17.30769157,1,0,29
2012,24.03846169,1,0,31
2012,18.02884674,1,1,26
2012,15.625,1,1,29
2012,25,1,1,30
2012,38.46154022,1,0,34
2012,32.69230652,1,1,29
2012,69.71154022,1,0,31
2012,28.36538506,1,0,34
2012,16.34615326,1,1,28
2012,12.01923084,0,0,29
2012,12.01923084,0,0,29
2012,28.84615326,0,0,31
2012,31.25,1,0,33
2012,7.894736767,0,1,26
2012,25.48077011,1,1,32
2012,26.44230843,1,0,30
2012,24.03846169,1,1,30
2012,34.61538315,1,1,28
2012,19.23077011,1,1,30
2012,24.03846169,0,0,25
2012,25.48077011,1,1,33
2012,29.80769157,1,1,34
2012,16.66666603,1,0,32
2012,43.26922989,1,0,32
2012,24.03846169,1,0,33
2012,12.98076916,1,1,25
2012,12.5,1,0,29
2012,12.01923084,0,0,32
2012,7.692307472,0,1,31
2012,19.23077011,0,1,34
2012,13.94230747,0,0,27
2012,21.63461494,1,0,27
2012,7.692307472,0,1,32
2012,13.46153831,0,1,28
2012,20.43269157,0,0,26
2012,14.42307663,1,1,30
2012,9.615385056,1,0,34
2012,15.38461494,0,0,33
2012,6.593406677,0,1,26
2012,6.730769157,0,0,25
2012,24.30769157,0,0,33
2012,16.15384674,1,1,31
2012,9.615385056,0,1,33
2012,25.21367455,0,0,29
2012,19.23077011,0,1,28
2012,14.42307663,0,0,25
2012,10.57692337,1,0,26
2012,4,0,0,29
2012,23.07692337,1,0,31
2012,43.26922989,1,0,28
2012,10.57692337,0,1,30
2012,10.57692337,0,1,32
2012,16.82692337,0,0,29
2012,11.53846169,1,1,27
2012,11.53846169,0,1,27
2012,13.73626328,0,1,33
2012,11.05769253,0,1,29
2012,15.38461494,0,1,32
2012,19.23077011,1,1,33
2012,3.328402281,0,1,32
2012,12.69230747,0,0,28
2012,14.23076916,1,1,29
2012,15.38461494,0,0,32
2012,59.8290596,0,0,33
2012,15.38461494,0,0,34
2012,16.02564049,0,0,31
2012,40.06410217,1,1,30
2012,2.788461447,0,0,32
2012,5.673077106,0,0,33
2012,18.75,1,1,29
2012,13.67521381,0,0,30
2012,13.15769196,0,0,28
2012,5.288461685,1,1,25
2012,25.48077011,0,0,30
2012,17.09401703,0,0,33
2012,9.086538315,0,0,32
2012,18.26922989,1,0,33
2012,21.63461494,0,0,32
2012,12.98076916,1,0,32
2012,20.19230843,0,0,30
2012,16.82692337,0,0,25
2012,12.13942337,0,0,33
2012,8.17307663,0,1,28
2012,19.23077011,1,1,27
2012,19.23077011,1,1,29
2012,16.53846169,1,0,30
2012,8.547008514,1,1,30
2012,26.92307663,1,0,31
2012,16.14658928,1,0,32
2012,21.63461494,1,0,33
2012,26.44326973,1,1,30
2012,24.4755249,1,0,29
2012,19.23077011,0,0,32
2012,24.03846169,0,0,31
2012,11.53846169,0,0,25
2012,12.01923084,1,1,29
2012,14.42307663,1,0,32
2012,22.11538506,1,1,28
2012,36.05769348,1,0,31
2012,12.82051277,1,0,32
2012,38.46154022,1,1,29
2012,18.75,1,1,31
2012,21.49038506,1,0,32
2012,12.82051277,1,0,25
2012,15.38461494,0,0,25
2012,17.8571434,0,1,27
2012,8.654808044,0,1,27
2012,16.82692337,1,0,26
2012,24.03846169,0,0,25
2012,8.461538315,0,0,31
2012,22.03525734,1,1,28
2012,20.76922989,1,1,34
2012,14.42307663,0,1,32
2012,26.04166603,0,0,30
2012,18.26922989,0,0,31
2012,5.917159557,1,0,27
2012,20.34023666,0,0,26
2012,15.86538506,1,1,29
2012,10.57692337,0,0,33
2012,9.615385056,0,0,33
2012,3.365384579,0,0,26
2012,15,1,0,29
2012,38.46154022,1,1,28
2012,14.42307663,0,0,30
2012,12.61538506,0,0,30
2012,25.64102554,1,1,34
2012,8.653845787,0,1,32
2012,23.07692337,1,1,29
2012,29.80769157,1,1,29
2012,34.61538315,1,1,25
2012,11.53942299,0,0,25
2012,14.23076916,0,0,33
2012,19.71153831,1,1,30
2012,17.30769157,0,0,33
2012,12.36263752,1,1,26
2012,12.82051277,1,0,31
2012,17.78846169,1,0,25
2012,72.11538696,1,0,28
2012,21.63461494,1,0,26
2012,8.571428299,0,1,33
2012,19.23077011,0,0,33
2012,20.19230843,0,1,31
2012,15.06410217,1,1,25
2012,19.23077011,1,0,33
2012,34.85577011,1,0,33
2012,15.82417583,1,1,31
2012,10,0,1,31
2012,23.07692337,1,0,30
2012,36.32478714,1,0,25
2012,3.956043959,0,0,29
2012,16.78321648,1,1,30
2012,8.894230843,0,1,34
2012,12.82115364,0,0,29
2012,14.375,0,0,29
2012,27.35042763,0,0,26
2012,14.42307663,1,0,31
2012,24.03846169,1,0,32
2012,26.44230843,1,0,31
2012,19.23077011,1,1,28
2012,11.53846169,0,1,34
2012,12.5,0,1,25
2012,44.23077011,1,0,33
2012,23,1,1,28
2012,20,0,0,32
2012,15.38461494,0,1,31
2012,13.73626328,0,0,30
2012,48.07692337,1,0,31
2012,15.86538506,1,1,27
2012,12.01923084,1,1,32
2012,12.01923084,0,0,34
2012,19.23077011,0,0,32
2012,9.615385056,0,1,32
2012,15.38461494,1,0,30
2012,8.654808044,0,0,26
2012,10.98901081,0,0,33
2012,12.01923084,1,1,28
2012,22.95918274,0,0,34
2012,21.36752129,1,0,34
2012,13.75,1,1,25
2012,31.25,1,1,30
2012,7.291666508,0,1,34
2012,8.012820244,0,0,27
2012,23.50427437,1,1,27
2012,25.12110138,1,1,34
2012,19.23077011,1,1,34
2012,27.40384674,0,0,34
2012,12.98076916,0,0,25
2012,26.44230843,1,1,25
2012,5.769230843,0,1,32
2012,5.769230843,0,1,26
2012,7.211538315,0,1,32
2012,12.08791256,0,1,27
2012,16.34615326,1,0,28
2012,13.02083302,0,0,27
2012,17.78846169,1,1,34
2012,7.211538315,0,0,25
2012,28.84615326,1,1,30
2012,14.42307663,1,1,28
2012,4.807692528,1,0,33
2012,8.17307663,0,0,26
2012,12.01923084,1,1,25
2012,25,1,0,28
2012,20.43269157,1,1,34
2012,24.03846169,1,0,34
2012,17.48321724,1,0,29
2012,40.86634445,0,0,33
2012,16.82692337,0,0,32
2012,6.903846264,0,1,31
2012,27.88461494,0,1,33
2012,12.5,0,0,27
2012,31.25,1,1,33
2012,12.01923084,0,0,26
2012,12.98076916,0,1,34
2012,14.42307663,1,0,28
2012,7.211538315,1,1,30
2012,19.23077011,0,1,34
2012,7.211538315,0,0,25
2012,11.53846169,0,1,31
2012,18.26922989,1,0,28
2012,5.288461685,1,0,32
2012,10,0,0,28
2012,19.23077011,0,0,29
2012,7.692307472,1,1,30
2012,11.875,0,1,33
2012,6.25,0,0,26
2012,50,1,0,34
2012,25,0,1,30
2012,16.82692337,0,0,27
2012,6.923077106,0,1,25
2012,24.03846169,1,0,28
2012,17.78846169,1,1,26
2012,14.42307663,0,1,29
2012,12.5,1,1,31
2012,26.44230843,1,1,34
2012,5.770192146,0,0,28
2012,28.84615326,1,1,33
2012,14.42307663,0,0,31
2012,9.615385056,1,0,27
2012,13.73626328,0,0,33
2012,12.01923084,0,1,34
2012,9.615385056,0,1,31
2012,28.84615326,1,0,29
2012,19.23077011,1,1,31
2012,12.39316273,0,0,26
2012,24.03942299,1,0,28
2012,8.792307854,0,0,33
2012,16.34615326,1,1,34
2012,19.23077011,1,0,27
2012,14.42307663,0,0,30
2012,14.42307663,0,0,30
2012,10.98901081,0,1,33
2012,13.94230747,0,0,29
2012,18.71657753,0,1,27
2012,19.23077011,1,1,27
2012,14.7435894,0,0,31
2012,8.473557472,0,0,25
2012,25.64102554,1,1,28
2012,6.593406677,1,0,29
2012,13.54166698,1,1,29
2012,62.5,1,0,33
2012,15.38461494,1,1,32
2012,10.98901081,0,0,26
2012,23.55769157,0,0,30
2012,12.01923084,0,0,32
2012,14.42307663,0,0,29
2012,13.46153831,0,1,28
2012,36.05769348,1,0,27
2012,20.87912178,1,1,27
2012,26.44230843,0,0,34
2012,9.615385056,1,1,31
2012,5.622115612,0,1,34
2012,10,0,0,30
2012,13.46153831,0,0,33
2012,10.98901081,0,1,30
2012,9.615385056,1,0,34
2012,19.23077011,1,0,33
2012,19.42502022,0,1,31
2012,19.71153831,1,0,32
2012,20.19230843,1,1,25
2012,15.38461494,1,1,26
2012,19.23077011,1,1,32
2012,23.55769157,1,0,31
2012,17.30769157,0,0,30
2012,58.17307663,1,0,33
2012,34.61538315,0,0,34
2012,21.36752129,1,1,32
2012,20.87912178,1,1,34
2012,12.94378662,1,1,30
2012,11.53846169,1,1,30
2012,72.11538696,1,1,31
2012,27.2435894,1,0,31
2012,41.0256424,1,0,34
2012,32.69230652,1,1,25
2012,17.30769157,1,0,25
2012,28.02197838,1,0,32
2012,28.63247871,1,1,32
2012,19.23077011,1,0,26
2012,8.17307663,0,1,27
2012,28.84615326,1,1,30
2012,18.69658089,1,0,33
2012,21.47435951,0,0,31
2012,17.09401703,0,0,27
2012,9.855769157,1,1,27
2012,40.86538315,1,1,27
2012,19.23077011,1,0,31
2012,19.23077011,1,1,32
2012,11.53846169,1,1,26
2012,21.79487228,1,0,27
2012,36.53845978,1,1,27
2012,11.53846169,1,0,31
2012,14.42307663,0,1,28
2012,9.134614944,0,0,29
2012,22.59615326,1,1,28
2012,37.98077011,1,0,28
2012,21.15384674,0,0,34
2012,57.69230652,1,0,29
2012,8.51777935,0,1,26
2012,21.63461494,1,1,30
2012,13.46153831,1,1,30
2012,12.01923084,0,1,29
2012,17.30769157,0,0,29
2012,37.5,1,0,33
2012,30.76922989,1,0,33
2012,14.23076916,0,1,34
2012,12.01923084,0,1,27
2012,13.18681335,1,0,26
2012,20.19230843,1,0,33
2012,12.5,1,1,32
2012,18.75,1,1,27
2012,12.01923084,0,1,29
2012,24.03846169,0,0,32
2012,10.57692337,0,0,28
2012,15.10988998,0,0,27
2012,5.769230843,0,1,28
2012,20.27972031,1,1,34
2012,5.208333492,0,0,32
2012,19.23077011,0,1,28
2012,8.241758347,0,1,25
2012,4.230769157,0,1,34
2012,28.36538506,0,0,34
2012,21.63461494,1,1,32
2012,48.07692337,0,0,33
2012,21.63461494,0,1,28
2012,19.23077011,0,1,27
2012,30.67307663,1,0,30
2012,19.23077011,1,1,27
2012,28.84615326,1,0,29
2012,19.23077011,0,0,27
2012,16.27219009,1,0,33
2012,19.23077011,1,0,27
2012,9.912536621,0,1,26
2012,16.5,0,0,34
2012,10.57692337,0,0,29
2012,14.42307663,0,1,29
2012,5.769230843,0,1,27
2012,14.31971169,1,0,26
2012,17.12884521,1,1,25
2012,26.92307663,1,1,32
2012,27.88461494,0,0,33
2012,23.07692337,1,1,31
2012,21.63461494,1,1,32
2012,17.48251724,1,0,31
2012,26.44230843,1,0,30
2012,21.63461494,1,1,33
2012,52.88461685,0,0,32
2012,12.23776245,1,0,27
2012,23.93162346,1,0,26
2012,9.615385056,0,0,29
2012,20,0,1,27
2012,13.46153831,0,1,29
2012,36.05769348,1,1,32
2012,18,1,1,29
2012,16.88888931,1,0,27
2012,60.79999924,0,0,34
2012,27.69230843,1,1,30
2012,28.84615326,1,0,25
2012,7.692307472,1,0,27
2012,15.38461494,0,0,26
2012,42.78845978,1,0,33
2012,19.23077011,0,0,30
2012,29.76190567,1,0,34
2012,21.63461494,1,1,29
2012,5.061740875,0,1,32
2012,11.05769253,1,1,26
2012,26.06875038,0,0,31
2012,10.57692337,0,1,31
2012,14.42307663,0,0,29
2012,9.615385056,0,1,26
2012,21.15384674,1,0,25
2012,25.64102554,0,1,32
2012,17.73504257,1,1,32
2012,19.23077011,0,0,30
2012,9.890110016,0,1,33
2012,11.05769253,0,0,31
2012,14.42307663,1,1,31
2012,16.82692337,0,1,25
2012,36.05769348,0,0,27
2012,18.53146935,0,1,34
2012,7.692307472,0,0,26
2012,16.82692337,0,1,30
2012,24.03846169,0,0,29
2012,9.615385056,0,1,28
2012,26.44230843,1,1,34
2012,9.615385056,0,0,29
2012,23.07692337,0,0,28
2012,18.26922989,0,1,29
2012,17.09401703,0,0,28
2012,12.02019215,0,1,28
2012,12.01923084,0,0,32
2012,11.22500038,0,1,30
2012,14.0714283,0,0,34
2012,7.692307472,0,0,33
2012,17.30769157,0,0,25
2012,14.99423122,0,0,31
2012,32.05128098,0,0,25
2012,6.410256386,0,0,28
2012,10.01602554,0,1,31
2012,7.346153736,0,0,33
2012,26.92307663,0,0,34
2012,9.946949959,0,0,30
2012,8.875152588,1,1,30
2012,9.59989357,1,1,26
2012,9.903845787,0,1,26
2012,9.348290443,0,1,33
2012,7.692307472,0,0,27
2012,6.898557663,0,1,31
2012,10.09615421,0,0,27
2012,12.01923084,0,1,31
2012,8.571428299,1,1,27
2012,9.142857552,0,1,28
2012,12.98076916,0,0,26
2012,16.34615326,0,1,25
2012,9.375,0,1,33
2012,17.30769157,0,0,28
2012,14.42307663,0,0,26
2012,18.75,0,0,32
2012,22.59615326,1,1,32
2012,14.83516502,0,0,26
2012,12.69230747,1,0,25
2012,19.23077011,0,0,25
2012,7.213140965,0,0,27
2012,9.519230843,0,0,30
2012,25,1,0,33
2012,25,1,1,33
2012,24.03846169,1,1,31
2012,36.05769348,1,0,29
2012,7.932692528,0,0,28
2012,19.23077011,0,0,33
2012,19.23077011,1,0,32
2012,23.07692337,1,1,26
2012,34.61538315,0,0,34
2012,26.15384674,1,1,34
2012,8.17307663,0,0,26
2012,9.134614944,0,0,27
2012,5.448718071,0,0,26
2012,19.6078434,1,1,25
2012,8.012820244,1,0,33
2012,12.08791256,0,1,34
2012,21.2550602,0,1,33
2012,12.01923084,0,0,29
2012,16.34615326,1,1,32
2012,25,1,0,29
2012,9.615385056,0,1,28
2012,30.76922989,0,0,32
2012,10.59027767,0,0,34
2012,13.94230747,0,0,34
2012,17.78846169,1,0,29
2012,9.807692528,1,1,33
2012,12,1,1,33
2012,5.494505405,1,1,25
2012,17.30769157,1,1,28
2012,24.03846169,1,1,33
2012,19.87179565,1,0,32
2012,18.37606812,1,1,27
2012,14.42307663,0,0,25
2012,43.26922989,1,0,29
2012,9.615385056,1,1,25
2012,31.17913818,1,1,28
2012,9.890110016,1,1,25
2012,18.75,1,0,28
2012,21.63461494,1,1,29
2012,7.692307472,0,0,26
2012,24.50980377,0,0,31
2012,29.32692337,1,0,28
2012,21.25473595,1,1,29
2012,11.75213718,0,0,25
2012,13.18681335,0,0,33
2012,8.241758347,0,1,29
2012,7.211538315,0,1,27
2012,12.98076916,0,0,34
2012,36.05769348,0,1,31
2012,20.67307663,0,1,34
2012,33.65384674,1,0,29
2012,21.75480843,1,1,27
2012,19.23077011,1,0,30
2012,9.615385056,0,1,28
2012,10.98901081,1,0,34
2012,7.852564335,1,1,27
2012,25.38461494,1,0,30
2012,17.78846169,1,1,30
2012,21.79487228,1,0,28
2012,21.56781387,1,0,34
2012,16,0,1,29
2012,15.38461494,1,1,33
2012,19.23077011,0,0,34
2012,28.84615326,0,0,33
2012,25,0,0,32
2012,9.615385056,0,1,27
2012,26.23906708,0,0,34
2012,16.82692337,1,1,32
2012,26.04166603,0,0,28
2012,12.01923084,1,0,26
2012,9.615385056,0,1,34
2012,4.807692528,0,0,29
2012,26.44230843,1,0,25
2012,8.012820244,0,0,28
2012,9,0,0,30
2012,10.57692337,1,1,30
2012,29.80769157,1,0,25
2012,3.076923132,1,1,25
2012,14.42307663,0,0,28
2012,23.50427437,1,0,29
2012,38.46154022,1,0,34
2012,20.67307663,1,1,26
2012,12.01923084,0,0,30
2012,10.68376064,0,1,31
2012,8,0,0,32
2012,19.23077011,0,0,26
2012,10.65488529,0,0,34
2012,19.23077011,1,0,29
2012,14.42307663,1,1,30
2012,7.211538315,0,0,31
2012,26.44230843,0,0,32
2012,9.615385056,0,1,29
2012,9.615385056,0,0,33
2012,41.34615326,1,0,32
2012,26.44230843,0,0,34
2012,13.46153831,1,0,29
2012,10,1,1,25
2012,17.94871712,0,0,26
2012,13.65384579,0,1,29
2012,17.30769157,0,0,29
2012,10.73717976,0,0,30
2012,17.30769157,1,0,34
2012,19.23077011,0,0,32
2012,11.05769253,0,1,34
2012,16.82692337,1,1,25
2012,10.98901081,0,0,26
2012,16.82692337,1,1,31
2012,15.38461494,0,1,34
2012,20.67307663,1,1,28
2012,10.57692337,0,1,25
2012,14.42307663,0,1,29
2012,10.6275301,0,0,26
2012,14.13461494,0,0,28
2012,13.46153831,0,0,26
2012,11.05769253,0,1,34
2012,24.03846169,0,0,34
2012,16.02564049,0,0,29
2012,14.42307663,0,0,31
2012,19.23077011,0,0,31
2012,12.98076916,0,1,33
2012,8.653845787,0,0,28
2012,12.74038506,1,0,30
2012,23.07692337,1,1,28
2012,13,0,1,33
2012,14,0,1,28
2012,44.71154022,1,0,33
2012,12.5,1,1,28
2012,19.23077011,0,1,34
2012,26.92307663,1,0,32
2012,30.28846169,1,0,30
2012,3.525640965,0,0,30
2012,15.38461494,1,1,27
2012,15.38461494,0,0,25
2012,24.03846169,1,0,29
2012,18.26922989,0,1,29
2012,10.76923084,1,1,34
2012,11.53846169,0,0,27
2012,12.01923084,1,0,34
2012,8.17307663,0,1,30
2012,9.615385056,0,0,27
2012,11.11111069,0,0,32
2012,49.145298,1,0,33
2012,19.23077011,0,0,32
2012,19.23077011,1,1,27
2012,26.44230843,1,0,30
2012,7.211538315,0,0,25
2012,16.82692337,0,0,25
2012,9.615385056,0,1,27
2012,5.547337055,0,0,26
2012,19.23077011,0,1,33
2012,23.50961494,1,0,33
2012,23.07692337,1,0,29
2012,17.78846169,0,1,34
2012,16.82692337,0,0,34
2012,12.01923084,1,1,25
2012,37.5,1,0,33
2012,25.48077011,1,0,33
2012,42.30769348,0,0,26
2012,12.72727299,0,0,26
2012,9.615385056,0,0,28
2012,17.30769157,1,0,28
2012,8.653845787,1,0,28
2012,11.53923035,0,0,25
2012,24.03846169,1,0,29
2012,20.67307663,1,0,29
2012,26.44230843,1,0,29
2012,15.38461494,0,0,27
2012,22.11538506,1,1,28
2012,12.65182209,1,0,27
2012,21.35416603,1,1,27
2012,14.42307663,1,0,27
2012,28.84615326,0,0,29
2012,16.82692337,0,0,30
2012,52,1,0,31
2012,12.5,0,0,30
2012,22.43589783,1,1,27
2012,10.57692337,0,0,29
2012,38.46154022,1,0,31
2012,28.84615326,1,0,34
2012,24.03846169,1,1,28
2012,19.23077011,1,0,29
2012,11.53846169,0,1,30
2012,27.40384674,1,0,33
2012,13.23529434,0,1,31
2012,8.928571701,0,1,25
2012,37.38479996,1,0,33
2012,11.53846169,0,1,33
2012,28.84615326,1,1,32
2012,10.01602554,1,1,27
2012,7.745726585,0,1,34
2012,19.71153831,0,1,26
2012,11.53846169,0,0,32
2012,12.82051277,0,0,29
2012,8,0,0,26
2012,11.53846169,0,0,29
2012,12.01923084,1,1,30
2012,17.30769157,0,0,25
2012,16.31230736,0,1,34
2012,22.11538506,0,1,27
2012,25,1,1,32
2012,18.26922989,1,0,30
2012,17.30769157,0,0,32
2012,17.30769157,1,0,25
2012,19.23077011,0,0,31
2012,13.24519253,1,1,27
2012,10.68376064,0,1,28
2012,11.26373672,1,0,31
2012,9.340659142,0,0,31
2012,9,0,1,33
2012,11.55555534,0,0,34
2012,18.07692337,1,0,31
2012,19.23077011,0,0,29
2012,19.23077011,1,0,31
2012,14.42307663,0,0,26
2012,26.70940208,1,1,27
2012,23.07692337,1,1,26
2012,7.451922894,1,0,28
